id,user_id,created_at,completed,attention_checks,prolific_start_time,prolific_end_time,event_start_time,event_end_time,total_learning_time,exp_instruction_time,total_exp_time
4101,participant_0017,2025-02-23 06:08:41.447772,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-23 06:05:53.260,2025-02-23 07:02:18.488,2025-02-23 06:10:47.389915,2025-02-23 06:53:36.139934,42.812500316666664,4.9021652499999995,56.42046666666667
4143,participant_0125,2025-02-23 06:58:43.250393,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 06:22:25.240,2025-02-23 07:19:16.288,2025-02-23 07:01:24.872835,2025-02-23 07:15:43.015533,14.3023783,38.99388058333333,56.8508
4154,participant_0095,2025-02-23 07:22:58.092997,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-23 07:20:53.705,2025-02-23 07:51:12.937,2025-02-23 07:23:33.375428,2025-02-23 07:39:00.682623,15.455119916666666,2.6611738,30.320533333333337
4514,participant_0043,2025-02-24 14:29:59.124428,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-24 14:27:54.585,2025-02-24 15:08:34.755,2025-02-24 14:31:07.758444,2025-02-24 15:04:22.213801,33.240922616666666,3.2195574,40.6695
4189,participant_0014,2025-02-23 08:47:17.782911,False,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}}",,,2025-02-23 08:48:03.747209,2025-02-23 08:53:06.739241,5.0498672,,
4166,participant_0089,2025-02-23 08:02:19.920082,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-23 07:51:16.950,2025-02-23 09:01:11.543,2025-02-23 08:06:08.351104,2025-02-23 08:53:33.978579,47.42712458333333,14.856685066666667,69.90988333333333
4164,participant_0008,2025-02-23 08:00:36.516813,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-23 07:55:40.600,2025-02-23 09:03:49.889,2025-02-23 08:02:09.425554,2025-02-23 08:56:14.664354,54.087313333333334,6.4804259,68.15481666666668
4184,participant_0009,2025-02-23 08:17:49.792457,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-23 08:10:25.410,2025-02-23 09:28:26.674,2025-02-23 08:22:44.884990,2025-02-23 09:24:58.692236,62.230120766666666,12.324583166666669,78.02106666666667
4509,participant_0120,2025-02-24 14:10:51.053570,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-24 13:52:38.166,2025-02-24 15:15:05.241,2025-02-24 14:12:30.730064,2025-02-24 15:12:29.853254,59.9853865,19.876067733333333,82.45125
4521,participant_0119,2025-02-24 15:14:49.538570,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-24 15:08:34.905,2025-02-24 15:49:54.438,2025-02-24 15:16:31.777955,2025-02-24 15:43:56.794236,27.416938016666663,7.947882583333333,41.32555
4523,participant_0062,2025-02-24 15:18:21.026374,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-24 15:15:47.483,2025-02-24 15:41:39.886,2025-02-24 15:19:30.985720,2025-02-24 15:37:56.661575,18.427930916666664,3.7250453333333335,25.873383333333333
4196,participant_0082,2025-02-23 10:42:00.089820,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 10:40:26.584,2025-02-23 11:01:17.464,2025-02-23 10:42:37.389464,2025-02-23 10:57:27.631574,14.8373685,2.180091066666667,20.848000000000003
4209,participant_0044,2025-02-23 11:09:34.206562,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-23 11:05:55.079,2025-02-23 11:48:16.554,2025-02-23 11:10:25.063891,2025-02-23 11:43:13.059355,32.7999244,4.499748183333334,42.35791666666667
4214,participant_0112,2025-02-23 11:20:59.215632,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 11:17:11.513,2025-02-23 11:56:34.035,2025-02-23 11:23:14.579060,2025-02-23 11:52:00.902493,28.772057216666667,6.051101,39.375366666666665
4533,participant_0007,2025-02-24 15:56:29.704597,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-24 15:42:37.222,2025-02-24 16:33:44.068,2025-02-24 16:01:11.199340,2025-02-24 16:26:38.706800,25.458457666666668,18.566289,51.1141
4197,participant_0137,2025-02-23 10:42:07.197579,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-23 10:39:14.321,2025-02-23 11:16:35.899,2025-02-23 10:42:56.190933,2025-02-23 11:12:29.253317,29.551039733333333,3.697832216666667,37.359633333333335
4199,participant_0111,2025-02-23 10:42:28.520556,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 10:34:14.665,2025-02-23 11:20:50.929,2025-02-23 10:44:46.880996,2025-02-23 11:15:24.641886,30.629348166666663,10.536933266666669,46.604400000000005
4531,participant_0071,2025-02-24 15:55:03.034600,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-24 15:50:17.443,2025-02-24 16:44:37.877,2025-02-24 15:56:09.487860,2025-02-24 16:39:07.527898,42.967333966666665,5.8674143333333335,54.34056666666667
4217,participant_0132,2025-02-23 11:26:28.179400,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-23 11:23:16.402,2025-02-23 11:52:20.192,2025-02-23 11:28:12.784590,2025-02-23 11:48:04.328012,19.859057033333332,4.939709833333334,29.063166666666667
4226,participant_0110,2025-02-23 11:58:38.595886,False,{},2025-02-23 11:54:32.756,2025-02-23 12:48:14.566,,,,,53.69683333333333
4230,participant_0107,2025-02-23 12:03:50.324748,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-23 11:54:32.756,2025-02-23 12:48:14.566,2025-02-23 12:04:51.725495,2025-02-23 12:41:26.569058,36.58072605,10.31615825,53.69683333333333
4544,participant_0088,2025-02-24 16:45:29.954188,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-24 16:33:55.125,2025-02-24 17:03:33.299,2025-02-24 16:47:03.051233,2025-02-24 17:00:15.920562,13.214488816666666,13.132103883333334,29.636233333333333
4227,participant_0010,2025-02-23 12:00:22.029054,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-23 11:57:11.557,2025-02-23 12:39:48.816,2025-02-23 12:01:07.540642,2025-02-23 12:34:46.717068,33.652940433333335,3.9330607,42.620983333333335
4232,participant_0005,2025-02-23 12:06:35.884621,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-23 12:01:06.174,2025-02-23 12:40:02.708,2025-02-23 12:09:05.367603,2025-02-23 12:36:28.073002,27.378423316666662,7.98656005,38.942233333333334
4546,participant_0091,2025-02-24 16:48:32.683816,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-24 16:44:46.796,2025-02-24 17:38:45.331,2025-02-24 16:48:58.191512,2025-02-24 17:27:09.088977,38.181624416666665,4.1899252,53.97558333333333
4243,participant_0030,2025-02-23 12:43:52.505062,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-23 12:41:31.508,2025-02-23 13:14:27.617,2025-02-23 12:44:53.388601,2025-02-23 13:07:22.867114,22.49130855,3.3646766833333337,32.93515
4260,participant_0015,2025-02-23 13:21:43.361304,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 13:19:41.993,2025-02-23 13:34:18.860,2025-02-23 13:22:03.532768,2025-02-23 13:32:05.776037,10.037387816666667,2.3589961333333336,14.61445
4264,participant_0099,2025-02-23 13:26:20.443715,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-23 13:18:39.818,2025-02-23 13:51:43.035,2025-02-23 13:27:55.128310,2025-02-23 13:47:03.240237,19.135198783333333,9.255171833333332,33.05361666666667
4241,participant_0054,2025-02-23 12:41:59.361304,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-23 12:39:53.741,2025-02-23 13:19:41.393,2025-02-23 12:42:16.234602,2025-02-23 13:16:36.488304,34.3375617,2.374893366666667,39.7942
4276,participant_0130,2025-02-23 13:50:09.402250,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-23 13:45:43.080,2025-02-23 15:01:07.438,2025-02-23 13:54:10.362556,2025-02-23 14:57:44.478140,63.56859306666667,8.454709266666667,75.40596666666667
4250,participant_0123,2025-02-23 12:59:23.977674,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 12:48:14.757,2025-02-23 13:45:42.884,2025-02-23 13:03:02.274220,2025-02-23 13:41:01.251888,37.98296113333333,14.791953666666666,57.468783333333334
4270,participant_0126,2025-02-23 13:36:01.642588,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 13:34:19.056,2025-02-23 14:09:42.833,2025-02-23 13:37:47.712264,2025-02-23 14:06:20.427972,28.5452618,3.4776043999999997,35.396283333333336
4553,participant_0100,2025-02-24 17:11:10.897619,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-24 17:03:33.549,2025-02-24 18:25:09.306,2025-02-24 17:14:11.850954,2025-02-24 18:20:18.191771,66.10568028333333,10.6383659,81.59594999999999
4283,participant_0025,2025-02-23 14:00:08.662318,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 13:51:43.126,2025-02-23 15:06:50.747,2025-02-23 14:01:54.780925,2025-02-23 15:00:32.188840,58.623465249999995,10.194248750000002,75.12701666666666
4574,participant_0122,2025-02-24 17:43:55.210267,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-24 17:38:45.393,2025-02-24 18:07:28.819,2025-02-24 17:46:23.645572,2025-02-24 18:01:34.254880,15.1768218,7.637542866666666,28.723766666666663
4288,participant_0037,2025-02-23 14:16:01.632450,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-23 14:09:44.631,2025-02-23 15:07:56.564,2025-02-23 14:17:06.512350,2025-02-23 15:04:12.967027,47.10757795,7.364689166666667,58.198883333333335
4580,participant_0039,2025-02-24 18:13:24.868114,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-24 18:07:29.121,2025-02-24 18:36:31.653,2025-02-24 18:14:25.825820,2025-02-24 18:26:26.544159,12.011972316666666,6.945080333333333,29.0422
4305,participant_0040,2025-02-23 15:17:48.927902,False,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}}",2025-02-23 15:07:24.715,2025-02-23 16:07:18.965,2025-02-23 15:22:16.679295,2025-02-23 15:22:33.347741,0.2778074333333333,14.866071583333332,59.90416666666667
4307,participant_0128,2025-02-23 15:23:03.424754,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 15:07:24.715,2025-02-23 16:07:18.965,2025-02-23 15:23:24.921614,2025-02-23 15:58:17.369916,34.874138366666664,16.003443566666665,59.90416666666667
4301,participant_0116,2025-02-23 15:10:48.175139,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-23 15:07:56.598,2025-02-23 15:41:19.191,2025-02-23 15:11:26.047513,2025-02-23 15:37:04.288553,25.63735066666667,3.4908252166666665,33.37655
4589,participant_0064,2025-02-24 18:39:23.706056,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-24 18:36:31.672,2025-02-24 19:05:39.432,2025-02-24 18:40:30.396817,2025-02-24 19:01:43.042333,21.2107586,3.97874695,29.12933333333333
4585,participant_0094,2025-02-24 18:30:11.522856,False,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}}",2025-02-24 18:25:48.514,2025-02-24 21:37:00.932,2025-02-24 18:31:59.335799,2025-02-24 19:51:48.227279,79.814858,6.180363316666667,191.20696666666663
4297,participant_0033,2025-02-23 15:04:05.631447,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-23 15:01:08.120,2025-02-23 15:46:07.840,2025-02-23 15:06:41.202790,2025-02-23 15:42:37.243790,35.93401666666667,5.551379833333333,44.99533333333333
4595,participant_0117,2025-02-24 20:03:11.949954,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-24 19:05:39.932,2025-02-24 20:30:41.847,2025-02-24 20:03:51.759462,2025-02-24 20:28:41.533038,24.8295596,58.19712436666667,85.03191666666666
4315,participant_0027,2025-02-23 15:45:05.464336,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-23 15:41:19.196,2025-02-23 16:36:21.092,2025-02-23 15:47:03.094999,2025-02-23 16:26:39.459310,39.60607185,5.731649983333333,55.031600000000005
4320,participant_0102,2025-02-23 15:56:19.338573,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-23 15:48:38.019,2025-02-23 16:46:52.018,2025-02-23 15:57:55.751193,2025-02-23 16:41:53.919908,43.96947858333333,9.29553655,58.23331666666666
4600,participant_0092,2025-02-24 20:34:26.635156,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-24 20:30:42.330,2025-02-24 20:57:28.296,2025-02-24 20:35:19.076797,2025-02-24 20:53:56.243333,18.619442266666667,4.612446616666667,26.7661
4325,participant_0105,2025-02-23 16:16:29.303822,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 16:07:19.104,2025-02-23 16:59:14.842,2025-02-23 16:17:58.163321,2025-02-23 16:51:10.644604,33.20802138333333,10.650988683333331,51.92896666666666
4602,participant_0011,2025-02-24 20:38:05.142021,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-24 19:52:52.143,2025-02-24 21:08:43.168,2025-02-24 20:43:41.538047,2025-02-24 21:03:38.176818,19.943979516666666,50.823250783333336,75.85041666666666
4358,participant_0074,2025-02-23 17:00:51.113760,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 16:46:52.064,2025-02-23 18:04:05.528,2025-02-23 17:02:42.820024,2025-02-23 17:58:28.884309,55.767738083333334,15.845933733333334,77.2244
4610,participant_0023,2025-02-24 21:15:08.133217,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-24 21:08:43.566,2025-02-24 21:24:58.068,2025-02-24 21:15:36.386463,2025-02-24 21:20:30.225480,4.89731695,6.88034105,16.241699999999998
4331,participant_0081,2025-02-23 16:43:49.765857,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 16:38:59.236,2025-02-23 17:21:38.039,2025-02-23 16:45:12.998341,2025-02-23 17:17:51.718304,32.645332716666665,6.22937235,42.64671666666666
4361,participant_0113,2025-02-23 17:12:24.906732,False,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}}",,,2025-02-23 17:16:07.632644,2025-02-23 17:47:30.738415,31.385096183333335,,
4615,participant_0114,2025-02-24 21:29:47.058379,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-24 21:24:58.120,2025-02-24 22:39:18.402,2025-02-24 21:31:24.094344,2025-02-24 22:32:17.192280,60.8849656,6.432905733333333,74.33803333333334
